0,0,1,2,3,4,0,1,2,3,4
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1cccc(c1)N,1.0800000429153442,1.590000033378601,0.3799999952316284,0.47999998927116394,5.380000114440918,1.0552648305892944,1.4557607173919678,0.3082207441329956,0.5130352973937988,5.356729984283447
CC1=Cc2c(C1)cccc2,1.1200000047683716,0.7699999809265137,0.0,0.20000000298023224,4.739999771118164,0.9884250164031982,0.8051502108573914,0.01048772782087326,0.2678653597831726,5.506762981414795
CCCC(c1ccccc1)C,0.6000000238418579,0.47999998927116394,0.0,0.1599999964237213,4.940000057220459,0.6191558241844177,0.4524986147880554,0.017580896615982056,0.16720226407051086,5.215892314910889
OCCOc1ccccc1,0.8500000238418579,0.949999988079071,0.30000001192092896,0.7799999713897705,5.139999866485596,0.8570214509963989,1.037327766418457,0.3107970356941223,0.766034722328186,5.343264102935791
NC(=O)c1ccc(cc1)O,1.1799999475479126,1.690000057220459,1.0199999809265137,0.7599999904632568,6.179999828338623,1.1379287242889404,1.7135682106018066,0.887170135974884,0.755902886390686,6.295600414276123
Clc1ccc(cc1)c1cccc(c1Cl)Cl,1.7699999809265137,1.3300000429153442,0.0,0.15000000596046448,8.029999732971191,1.702776551246643,1.3916237354278564,0.016715630888938904,0.16920062899589539,7.785445690155029
Clc1ccc(cc1)OCC(=NNC(=O)c1ccncc1)N,2.140000104904175,2.0899999141693115,0.550000011920929,1.5800000429153442,11.529999732971191,2.0179660320281982,2.2046828269958496,0.5021510124206543,1.4028853178024292,11.230557441711426
CSCCCOc1ccc(cc1)N(=O)=O,1.340000033378601,2.0,0.0,0.5299999713897705,8.579999923706055,1.334738850593567,1.5480808019638062,0.011714667081832886,0.8158612251281738,8.373265266418457
CC(OP(=O)(OC(C)C)F)C,-0.12999999523162842,0.0,0.0,123456.0,123456.0,0.27890411019325256,0.7351255416870117,-0.0016182586550712585,0.9303109645843506,5.017761707305908
Clc1cccc(c1)c1c(Cl)cccc1Cl,1.7599999904632568,1.350000023841858,0.0,0.17000000178813934,7.610000133514404,1.7014963626861572,1.409511923789978,0.01802714914083481,0.17001384496688843,7.423639297485352
COc1ccc2c(n1)cccc2,1.409999966621399,1.149999976158142,0.0,0.5,5.840000152587891,1.2931314706802368,1.1051427125930786,0.01783674955368042,0.5645011067390442,6.176421642303467
Clc1ccc(c(c1c1c(Cl)cccc1Cl)Cl)Cl,1.9900000095367432,1.6100000143051147,0.0,0.12999999523162842,8.4399995803833,1.9293357133865356,1.7845338582992554,0.014107093214988708,0.12666234374046326,8.344584465026855
COC,0.0,0.27000001072883606,0.0,0.4099999964237213,1.2899999618530273,0.148325577378273,0.3247385621070862,0.0005892142653465271,0.30893707275390625,1.3766224384307861
[N-]=[N+]=N[C@H]1C[C@@H](O[C@@H]1COC(=O)C)n1cc(C)c(=O)[nH]c1=O,1.7400000095367432,1.7999999523162842,0.2800000011920929,2.009999990463257,10.520000457763672,1.5566201210021973,1.8619582653045654,0.2821401357650757,1.79365873336792,10.094990730285645
CCCCN(C=O)CCCC,0.23000000417232513,1.090000033378601,0.0,0.7599999904632568,5.619999885559082,0.3208284378051758,1.1976473331451416,0.0031247735023498535,0.7193895578384399,5.906230926513672
ClCCOCCOCCOCCCl,0.25,0.8899999856948853,0.0,1.090000033378601,6.039999961853027,0.5298254489898682,1.2779556512832642,0.004047326743602753,1.2455044984817505,6.528639316558838
O1Cc2c(C1)cccc2,0.8500000238418579,1.1100000143051147,0.0,0.3499999940395355,4.519999980926514,0.8799148797988892,0.8631046414375305,0.011174336075782776,0.4846239387989044,4.804031848907471
CSC#N,0.5,0.800000011920929,0.0,0.3700000047683716,2.5,0.49528831243515015,0.9381436705589294,0.029207393527030945,0.3142610192298889,2.8142685890197754
CCCCCC(=O)OCSc1ncnc2c1ncn2COC(=O)CCCCC,1.899999976158142,2.5,0.0,1.690000057220459,14.350000381469727,1.8319147825241089,2.3864266872406006,0.00884469598531723,1.682081699371338,14.320267677307129
OCC(=O)C1(O)CCC2C1(C)CCC1C2CCC2=CC(=O)CCC12C,1.909999966621399,3.450000047683716,0.36000001430511475,1.600000023841858,123456.0,1.7314492464065552,3.3241310119628906,0.4871283173561096,1.624672770500183,13.795964241027832
CC(SC(C)C)C,0.33000001311302185,0.25999999046325684,0.0,0.4099999964237213,3.549999952316284,0.28427475690841675,0.20504309237003326,0.0011076778173446655,0.4082339406013489,3.5327277183532715
c1ccc2c(c1)ccc1c2ccs1,2.0299999713897705,1.2200000286102295,0.0,0.23000000417232513,7.639999866485596,1.9122527837753296,1.2509219646453857,0.01969338208436966,0.2250254601240158,7.5359721183776855
CCNc1nc(NC(C(C)C)C)nc(n1)SC,1.409999966621399,1.2000000476837158,0.10999999940395355,1.0,9.380000114440918,1.461584210395813,1.3366100788116455,0.18296204507350922,1.039821982383728,8.969563484191895
CCCc1cccc(c1)CC,0.6299999952316284,0.5,0.0,0.18000000715255737,5.300000190734863,0.6503806114196777,0.48580729961395264,0.014839380979537964,0.15733924508094788,5.441344738006592
ClC(C(Cl)(F)F)(Cl)Cl,0.23000000417232513,0.3100000023841858,0.0,0.009999999776482582,3.0399999618530273,0.3269352316856384,0.32195520401000977,0.048679281026124954,0.011013820767402649,3.140038013458252
OCC(CO)(CO)CO,0.800000011920929,0.699999988079071,1.5,1.6299999952316284,5.230000019073486,0.725216269493103,1.3385725021362305,0.9393969178199768,1.3116295337677002,5.283114433288574
OC(=O)c1ccc(c(c1)C)Cl,0.8399999737739563,1.0299999713897705,0.6200000047683716,0.25,5.579999923706055,0.9411860704421997,0.9133161902427673,0.5990509390830994,0.39494097232818604,5.661198616027832
COCCOCCOc1ccccc1OCCOCCOC,0.6800000071525574,2.6500000953674316,0.0,1.850000023841858,11.100000381469727,0.9411460161209106,1.8025257587432861,-0.0026126056909561157,1.9616729021072388,10.426186561584473
COC(=O)c1ccccc1N,1.1200000047683716,0.9100000262260437,0.009999999776482582,0.6800000071525574,5.489999771118164,0.9844280481338501,1.2759857177734375,0.25524377822875977,0.6198409795761108,5.7061309814453125
OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,1.3700000047683716,1.2899999618530273,0.7200000286102295,0.4000000059604645,8.819999694824219,1.3385065793991089,1.3301782608032227,0.7259824872016907,0.6733343601226807,8.553257942199707
CCCC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)CC(=O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,1.7799999713897705,3.450000047683716,0.20999999344348907,2.130000114440918,16.270000457763672,1.7461682558059692,3.4977598190307617,0.30658286809921265,1.9734865427017212,16.023466110229492
CCCC=CCOC=O,0.20999999344348907,0.6499999761581421,0.0,0.44999998807907104,3.869999885559082,0.27053993940353394,0.6144681572914124,0.006933614611625671,0.45559534430503845,4.065938949584961
C1OC1C#N,0.41999998688697815,1.340000033378601,0.0,0.6100000143051147,2.609999895095825,0.4104127883911133,1.3103606700897217,0.030476421117782593,0.5320098400115967,2.9672605991363525
Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C,1.7999999523162842,1.7699999809265137,0.8600000143051147,1.100000023841858,11.100000381469727,1.7130202054977417,1.8733147382736206,0.7689664959907532,1.0616376399993896,11.351076126098633
OC(=O)Cc1ccc(cc1)I,1.309999942779541,1.2200000286102295,0.6100000143051147,0.5799999833106995,123456.0,1.3526653051376343,1.2506041526794434,0.6679772734642029,0.5754644870758057,6.607985019683838
CCCC#CCCC,0.20999999344348907,0.30000001192092896,0.0,0.15000000596046448,3.609999895095825,0.23139892518520355,0.22536011040210724,0.0011717528104782104,0.11549600958824158,3.783997058868408
CCc1cccc(n1)CC,0.6200000047683716,0.6200000047683716,0.0,123456.0,4.429999828338623,0.6599016785621643,0.7502849102020264,0.011120826005935669,0.6214552521705627,4.973424434661865
Oc1ccc(cc1)C(=O)OCc1ccccc1,1.4600000381469727,1.9500000476837158,0.6899999976158142,0.5600000023841858,8.989999771118164,1.4518859386444092,1.5260701179504395,0.6385165452957153,0.737084150314331,8.854050636291504
