0,0,1,2,3,0,1,2,3
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(NC(C)=O)cc1,0.8700000047683716,1.1100000143051147,0.5600000023841858,0.7300000190734863,0.9328716993331909,1.3904633522033691,0.5404554605484009,0.6835871338844299
CC(F)(Cl)Cl,0.07999999821186066,0.4300000071525574,0.009999999776482582,0.05000000074505806,0.16964834928512573,0.28038811683654785,0.003614179790019989,0.06220964342355728
Clc1ccc(Cl)c2c(Cl)ccc(Cl)c12,1.809999942779541,1.1799999475479126,0.0,0.0,1.7588645219802856,1.2036478519439697,-0.022433005273342133,0.01860765367746353
CCCCCC1=CC=CC=C1,0.5899999737739563,0.5099999904632568,0.0,0.15000000596046448,0.6919187307357788,0.5525344014167786,-0.002023458480834961,0.0998334065079689
C1=CC=C(C=C1)C(C2=CC=CC=C2)C3=CC=CC=C3,1.7999999523162842,1.3200000524520874,0.0,0.5199999809265137,1.739927887916565,1.416552186012268,0.009143732488155365,0.45264536142349243
CCCCNCCCC,0.10999999940395355,0.30000001192092896,0.07999999821186066,0.6800000071525574,0.16064412891864777,0.2785795331001282,0.039039116352796555,0.6245281100273132
Clc1cc(NC(=O)N(C)C)ccc1,1.149999976158142,1.5399999618530273,0.4099999964237213,0.800000011920929,1.0480141639709473,1.4315688610076904,0.5173968076705933,0.7935262322425842
ICC,0.6399999856948853,0.4000000059604645,0.0,0.15000000596046448,0.5849184393882751,0.44378387928009033,0.023173339664936066,0.1264902949333191
CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,2.450000047683716,1.399999976158142,0.23000000417232513,1.75,2.2102551460266113,2.042965888977051,0.2583077549934387,1.5697455406188965
C(C(Cl)(Cl)Cl)Cl,0.5400000214576721,0.6299999952316284,0.10000000149011612,0.07999999821186066,0.5306334495544434,0.5527719259262085,0.015301503241062164,0.05682525783777237
N1(C)CCCC1,0.30000001192092896,0.9800000190734863,0.0,0.4000000059604645,0.3663836717605591,0.5538268685340881,0.001876436173915863,0.637858510017395
Cc1ccc2cc3c(ccc4ccccc34)c5CCc1c25,3.259999990463257,1.5700000524520874,0.0,0.5799999833106995,2.9672937393188477,1.6422491073608398,-0.02819593995809555,0.299966424703598
C1=CC(=CC=C1C2=C(C=CC(=C2Cl)Cl)Cl)Cl,1.8899999856948853,1.4800000190734863,0.0,0.15000000596046448,1.8712252378463745,1.4285813570022583,-0.028283141553401947,0.1059536263346672
CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O,1.649999976158142,2.259999990463257,0.550000011920929,0.8899999856948853,1.4406237602233887,1.6599271297454834,0.5814492106437683,0.6668580174446106
C=CCCl,0.33000001311302185,0.5600000023841858,0.0,0.05000000074505806,0.37567639350891113,0.49533164501190186,-0.003307908773422241,0.1508931964635849
C1=CC(=CC(=C1)O)O,0.9800000190734863,1.0,1.100000023841858,0.5799999833106995,1.0057480335235596,1.1952297687530518,0.9908913373947144,0.47750118374824524
O=S(=O)(NCCSP(OC(C)C)(OC(C)C)=S)c1ccccc1,1.6399999856948853,1.690000057220459,0.550000011920929,1.4700000286102295,1.5578744411468506,2.0884346961975098,0.15923874080181122,1.4871565103530884
O=C(OCCCC)c1ccccc1O,0.7799999713897705,0.8500000238418579,0.15000000596046448,0.3499999940395355,0.8200300931930542,1.0246777534484863,0.25081607699394226,0.5260196328163147
C1C2C3C(C1C4C2O4)C5(C(=C(C3(C5(Cl)Cl)Cl)Cl)Cl)Cl,2.0899999141693115,1.600000023841858,0.09000000357627869,0.7099999785423279,2.213691473007202,1.3489713668823242,-0.026594750583171844,0.7047685384750366
C1=CC(=C(C=C1Cl)C2=C(C(=CC(=C2)Cl)Cl)Cl)Cl,2.049999952316284,1.6100000143051147,0.0,0.12999999523162842,1.9736759662628174,1.5027685165405273,-0.03538700193166733,0.0943906232714653
[O-][N+](=O)c4ccc2ccc1cccc3c1c2c4cc3,2.809999942779541,2.069999933242798,0.0,0.33000001311302185,2.8514058589935303,1.8188380002975464,-0.030120186507701874,0.37857142090797424
OCC(F)(F)C(F)(F)F,-0.17000000178813934,0.33000001311302185,0.6200000047683716,0.17000000178813934,-0.11154396831989288,0.3181264400482178,0.5364483594894409,0.16274969279766083
O=C(O)CCCCCCCCCCCCCCC(C)C,0.019999999552965164,0.5699999928474426,0.6000000238418579,0.49000000953674316,0.16295987367630005,0.651837944984436,0.566369891166687,0.5126128792762756
C1=CC(=CC=C1C2=CC=C(C=C2)N)N,1.8799999952316284,2.450000047683716,0.4000000059604645,0.800000011920929,1.8424351215362549,1.7796354293823242,0.38534319400787354,0.5792514681816101
CC(=O)N(C)C,0.36000001430511475,1.350000023841858,0.0,0.7699999809265137,0.23401309549808502,1.2847909927368164,-0.016253627836704254,0.7361429333686829
S=P(OC)(OC)Oc1ccc(SC)c(c1)C,1.3300000429153442,1.75,-0.029999999329447746,0.6499999761581421,1.18009614944458,1.4779481887817383,0.021247759461402893,1.0118900537490845
CC(C)CN,0.20000000298023224,0.3199999928474426,0.1599999964237213,0.6299999952316284,0.17715519666671753,0.3202539384365082,0.1659579575061798,0.5517449378967285
CCOC(C)(C)C,-0.019999999552965164,0.2199999988079071,0.0,0.5400000214576721,0.035737380385398865,0.18223506212234497,-0.019855715334415436,0.5864170789718628
OCCOC(C)C,0.20000000298023224,0.47999998927116394,0.20999999344348907,0.9100000262260437,0.22522926330566406,0.5253850817680359,0.27943187952041626,0.8128095269203186
CCC1=CC=CC=C1,0.6100000143051147,0.5099999904632568,0.0,0.15000000596046448,0.6876693964004517,0.5925348997116089,0.009060941636562347,0.1586398184299469
O=C2c1c(nc(cc1)C)N(/C=C/2C(=O)O)CC,1.559999942779541,1.7999999523162842,0.5899999737739563,1.25,1.5627639293670654,1.5596845149993896,0.6153849363327026,1.0899229049682617
C1=C(C(=CC(=C1Cl)Cl)Cl)Cl,1.159999966621399,0.8600000143051147,0.0,0.0,1.1368705034255981,0.9836389422416687,-0.006717108190059662,0.004460737109184265
C1=CC=C(C=C1)OC2=CC=CC=C2,1.2200000286102295,1.0800000429153442,0.0,0.20000000298023224,1.2827520370483398,1.178560495376587,-0.0030838176608085632,0.3885723352432251
O=CC1CCCCC1,0.3799999952316284,0.7200000286102295,0.0,0.44999998807907104,0.3981160521507263,0.8402349352836609,0.005300402641296387,0.492073118686676
